incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type
942522364,19-1040065,04/14/2019 01:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block SAGE AV,,BUFFALO,NY,,,42.863360943894406,-78.81313868237841,09/23/2019 11:35:58 PM,09/23/2019 11:36:59 PM,POINT (-78.81313868237841 42.863360943894406),1,Sunday,Assault
942518720,16-3330777,11/27/2016 05:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block ABBOTT RD,,BUFFALO,NY,,,42.84832946719822,-78.82400916550749,09/23/2019 11:26:42 PM,09/23/2019 11:28:11 PM,POINT (-78.82400916550749 42.84832946719822),17,Sunday,Assault
815339884,17-2251131,08/13/2017 01:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block LANG AV,,BUFFALO,NY,,,42.91889952776769,-78.81196363073131,08/14/2017 06:05:29 AM,09/23/2019 11:32:13 PM,POINT (-78.81196363073131 42.91889952776769),1,Sunday,Assault
805271299,17-1340592,05/14/2017 04:26:53 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block TONAWANDA ST,,BUFFALO,NY,,,42.950233970055855,-78.90370471359826,05/15/2017 06:04:44 AM,09/23/2019 11:29:52 PM,POINT (-78.90370471359826 42.950233970055855),16,Sunday,Assault
942522584,19-1890138,07/07/2019 11:00:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,500 Block E FERRY ST,,BUFFALO,NY,,,42.91487866118611,-78.84453866483206,09/23/2019 11:36:07 PM,09/23/2019 11:37:19 PM,POINT (-78.84453866483206 42.91487866118611),23,Sunday,Assault
942617995,08-1810168,06/29/2008 02:14:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block REIMAN ST,,BUFFALO,NY,,,42.89525851770122,-78.80627841479514,09/24/2019 10:35:10 PM,09/24/2019 10:39:45 PM,POINT (-78.80627841479514 42.89525851770122),2,Sunday,Assault
942574705,13-0760336,03/17/2013 11:15:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block MILBURN ST,,BUFFALO,NY,,,42.89335191356285,-78.8263112819784,09/24/2019 04:07:54 PM,09/24/2019 04:09:07 PM,POINT (-78.8263112819784 42.89335191356285),11,Sunday,Assault
912316978,19-0900177,03/31/2019 03:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block PEARL ST,,BUFFALO,NY,,,42.89057837454905,-78.87432642470482,03/31/2019 08:58:37 AM,09/23/2019 11:36:03 PM,POINT (-78.87432642470482 42.89057837454905),3,Sunday,Assault
942608239,08-3210063,11/16/2008 01:22:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,2700 Block DELAWARE AV,,BUFFALO,NY,,,42.95833750603415,-78.8691540079625,09/24/2019 10:32:19 PM,09/24/2019 10:35:18 PM,POINT (-78.8691540079625 42.95833750603415),1,Sunday,Assault
942647182,07-0840257,03/25/2007 07:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block N CENTRAL AV,,BUFFALO,NY,,,42.89507480740752,-78.81586873139518,09/24/2019 10:44:31 PM,09/24/2019 10:49:14 PM,POINT (-78.81586873139518 42.89507480740752),7,Sunday,Assault
942517680,16-1080922,04/17/2016 08:36:19 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,500 Block ELMWOOD AV,,BUFFALO,NY,,,42.91114959090686,-78.8774094737399,09/23/2019 11:24:32 PM,09/23/2019 11:25:53 PM,POINT (-78.8774094737399 42.91114959090686),20,Sunday,Assault
942518238,16-1570162,06/05/2016 12:30:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block DUNLOP AV,,BUFFALO,NY,,,42.94351467807031,-78.82404347509096,09/23/2019 11:25:46 PM,09/23/2019 11:26:54 PM,POINT (-78.82404347509096 42.94351467807031),0,Sunday,Assault
779402537,16-3040575,10/30/2016 02:21:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block THOMAS ST,,BUFFALO,NY,,,42.88252141227174,-78.83537276106547,10/31/2016 04:06:59 AM,09/23/2019 11:28:47 PM,POINT (-78.83537276106547 42.88252141227174),14,Sunday,Assault
764550590,16-1920958,07/10/2016 09:54:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block FULTON ST,,BUFFALO,NY,,,42.87271046634883,-78.8654383705783,07/11/2016 03:57:04 AM,09/23/2019 11:27:02 PM,POINT (-78.8654383705783 42.87271046634883),21,Sunday,Assault
943076617,19-2720251,09/29/2019 07:31:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block GOODELL ST,,BUFFALO,NY,,,42.894938918449526,-78.8642335073836,09/29/2019 12:37:12 PM,10/14/2019 03:39:45 AM,POINT (-78.8642335073836 42.894938918449526),7,Sunday,Assault
912353874,19-0900616,03/31/2019 04:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block W CHIPPEWA ST,,BUFFALO,NY,,,42.89057685546476,-78.8749234776585,04/01/2019 12:29:23 AM,04/08/2019 12:03:28 PM,POINT (-78.8749234776585 42.89057685546476),4,Sunday,Assault
942598700,10-0030813,01/03/2010 08:36:02 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block DREXEL,,BUFFALO,NY,,,42.930314117640634,-78.83791997640039,09/24/2019 08:40:51 PM,09/24/2019 10:26:48 PM,POINT (-78.83791997640039 42.930314117640634),20,Sunday,Assault
942659250,06-2460172,09/03/2006 12:00:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,ELLICOTT ST & ST MICHAEL,,BUFFALO,NY,14203,,42.8914707,-78.8710588,09/24/2019 10:48:14 PM,09/24/2019 10:55:55 PM,POINT (-78.8710588 42.8914707),0,Sunday,Assault
942664397,06-1760277,06/25/2006 04:38:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block SEVENTH ST,,BUFFALO,NY,14201,,42.89685799999999,-78.889166,09/24/2019 10:49:47 PM,09/24/2019 10:56:56 PM,POINT (-78.889166 42.89685799999999),4,Sunday,Assault
942633815,07-2801103,10/07/2007 10:40:00 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,500 Block LISBON AV,,BUFFALO,NY,,,42.94683992844318,-78.80799582944357,09/24/2019 10:40:37 PM,09/24/2019 10:42:32 PM,POINT (-78.80799582944357 42.94683992844318),22,Sunday,Assault
942372197,19-2650285,09/22/2019 08:45:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,400 Block CAMBRIDGE AV,,BUFFALO,NY,,,42.926478085470414,-78.8227076418384,09/22/2019 04:04:26 PM,10/07/2019 03:25:01 AM,POINT (-78.8227076418384 42.926478085470414),8,Sunday,Assault
841996274,18-0980058,04/08/2018 01:28:12 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,KEHR ST & FOUGERON ST,,BUFFALO,NY,,,42.9082380615847,-78.83241670312499,04/08/2018 08:50:59 AM,09/23/2019 11:31:13 PM,POINT (-78.83241670312499 42.9082380615847),1,Sunday,Assault
942636115,07-2590039,09/16/2007 12:54:41 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,3400 Block MAIN ST,,BUFFALO,NY,,,42.884722019767175,-78.87896298903046,09/24/2019 10:41:05 PM,09/24/2019 10:43:24 PM,POINT (-78.87896298903046 42.884722019767175),0,Sunday,Assault
942631291,07-3290302,11/25/2007 10:13:34 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,1 Block FRANKLIN ST,,BUFFALO,NY,,,42.91442609520883,-78.83837719624712,09/24/2019 10:39:22 PM,09/24/2019 10:41:21 PM,POINT (-78.83837719624712 42.91442609520883),10,Sunday,Assault
942520949,18-3080857,11/04/2018 08:43:02 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,200 Block BRUNSWICK BLVD,,BUFFALO,NY,,,42.91720794149901,-78.84585513429187,09/23/2019 11:31:44 PM,09/23/2019 11:32:56 PM,POINT (-78.84585513429187 42.91720794149901),20,Sunday,Assault
942651388,07-0070302,01/07/2007 10:09:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block TONAWANDA ST,,BUFFALO,NY,14207,,42.9489001,-78.9038048,09/24/2019 10:45:48 PM,09/24/2019 10:52:04 PM,POINT (-78.9038048 42.9489001),10,Sunday,Assault
942573418,12-2880925,10/14/2012 10:20:21 PM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,700 Block SMITH ST,,BUFFALO,NY,,,42.88214473220845,-78.84428860026823,09/24/2019 04:05:36 PM,09/24/2019 04:06:46 PM,POINT (-78.84428860026823 42.88214473220845),22,Sunday,Assault
942593534,10-2410016,08/29/2010 12:04:00 AM,ASSAULT,Buffalo Police are investigating this report of a crime.  It is important to note that this is very preliminary information and further investigation as to the facts and circumstances of this report may be necessary.,,100 Block VANDERBILT ST,,BUFFALO,NY,,,42.89218741925771,-78.80522247003653,09/24/2019 07:33:56 PM,09/24/2019 10:23:59 PM,POINT (-78.80522247003653 42.89218741925771),0,Sunday,Assault
